id,date,state_name,state_code,airport,freight
1063,01-12-2020,Andaman and Nicobar Islands,35,Portblair,0
1064,01-12-2020,Tamil Nadu,33,Trichy,268
1065,01-12-2020,Manipur,14,Imphal,0
1066,01-12-2020,Andhra Pradesh,28,Vijayawada,0
1067,01-12-2020,Andhra Pradesh,28,Tirupati,0
1068,01-12-2020,Delhi,7,Delhi,43141
1069,01-12-2020,Maharashtra,27,Mumbai,45038
1070,01-12-2020,Karnataka,29,Bangalore,20425
1071,01-12-2020,Telangana,36,Hyderabad,5809
1072,01-12-2020,Kerala,32,Cochin,2623
1073,01-12-2020,Maharashtra,27,Nagpur,0
1074,01-12-2020,Kerala,32,Kannur,0
1075,01-12-2020,Maharashtra,27,Pune,0
1076,01-12-2020,Bihar,10,Patna,0
1077,01-12-2020,West Bengal,19,Bagdogra,0
1078,01-12-2020,Andhra Pradesh,28,Visakhapatnam,25
1079,01-12-2020,Chandigarh,4,Chandigarh,0
1080,01-12-2020,Tamil Nadu,33,Madurai,21
1081,01-12-2020,Gujarat,24,Surat,0
1082,01-12-2020,Maharashtra,27,Aurangabad,0
1083,01-12-2020,Bihar,10,Gaya,0
1084,01-12-2020,Madhya Pradesh,23,Indore,7
1085,01-01-2019,Tamil Nadu,33,Chennai,23143
1086,01-01-2019,West Bengal,19,Kolkata,4673
1087,01-01-2019,Gujarat,24,Ahmedabad,3097
1088,01-01-2019,Goa,30,Goa,104
1089,01-01-2019,Assam,18,Guwahati,7
1090,01-01-2019,Uttar Pradesh,9,Lucknow,226
1091,01-01-2019,Rajasthan,8,Jaipur,248
1092,01-01-2019,Kerala,32,Trivandrum,1801
1093,01-01-2019,Odisha,21,Bhubaneswar,0
1094,01-01-2019,Kerala,32,Calicut,1694
1095,01-01-2019,Tamil Nadu,33,Coimbatore,178
1096,01-01-2019,Uttar Pradesh,9,Varanasi,0
1097,01-01-2019,Jammu and Kashmir,1,Srinagar,0
1098,01-01-2019,Punjab,3,Amritsar,73
1099,01-01-2019,Karnataka,29,Mangalore,148
1100,01-01-2019,Andaman and Nicobar Islands,35,Portblair,0
1101,01-01-2019,Tamil Nadu,33,Trichy,601
1102,01-01-2019,Manipur,14,Imphal,0
1103,01-01-2019,Andhra Pradesh,28,Vijayawada,0
1104,01-01-2019,Andhra Pradesh,28,Tirupati,0
1105,01-01-2019,Delhi,7,Delhi,50326
1106,01-01-2019,Maharashtra,27,Mumbai,51828
1107,01-01-2019,Karnataka,29,Bangalore,18363
1108,01-01-2019,Telangana,36,Hyderabad,6497
1109,01-01-2019,Kerala,32,Cochin,5042
1110,01-01-2019,Maharashtra,27,Nagpur,83
1111,01-01-2019,Kerala,32,Kannur,0
1112,01-01-2019,Maharashtra,27,Pune,39
1113,01-01-2019,Bihar,10,Patna,0
1114,01-01-2019,West Bengal,19,Bagdogra,0
1115,01-01-2019,Andhra Pradesh,28,Visakhapatnam,37
1116,01-01-2019,Punjab,3,Chandigarh,0
1117,01-01-2019,Tamil Nadu,33,Madurai,126
1118,01-01-2019,Gujarat,24,Surat,0
1119,01-01-2019,Maharashtra,27,Aurangabad,0
1120,01-01-2019,Bihar,10,Gaya,0
1121,01-01-2019,Madhya Pradesh,23,Indore,0
1122,01-02-2019,Tamil Nadu,33,Chennai,20749
1123,01-02-2019,West Bengal,19,Kolkata,3936
1124,01-02-2019,Gujarat,24,Ahmedabad,3327
1125,01-02-2019,Goa,30,Goa,55
1126,01-02-2019,Assam,18,Guwahati,0
1127,01-02-2019,Uttar Pradesh,9,Lucknow,205
1128,01-02-2019,Rajasthan,8,Jaipur,196
1129,01-02-2019,Kerala,32,Trivandrum,1620
1130,01-02-2019,Odisha,21,Bhubaneswar,6
1131,01-02-2019,Kerala,32,Calicut,2370
1132,01-02-2019,Tamil Nadu,33,Coimbatore,233
1133,01-02-2019,Uttar Pradesh,9,Varanasi,0
1134,01-02-2019,Jammu and Kashmir,1,Srinagar,0
1135,01-02-2019,Punjab,3,Amritsar,83
1136,01-02-2019,Karnataka,29,Mangalore,316
1137,01-02-2019,Andaman and Nicobar Islands,35,Portblair,0
1138,01-02-2019,Tamil Nadu,33,Trichy,777
1139,01-02-2019,Manipur,14,Imphal,0
1140,01-02-2019,Andhra Pradesh,28,Vijayawada,0
1141,01-02-2019,Andhra Pradesh,28,Tirupati,0
1142,01-02-2019,Delhi,7,Delhi,47331
1143,01-02-2019,Maharashtra,27,Mumbai,49453
1144,01-02-2019,Karnataka,29,Bangalore,19063
1145,01-02-2019,Telangana,36,Hyderabad,6897
1146,01-02-2019,Kerala,32,Cochin,4622
1147,01-02-2019,Maharashtra,27,Nagpur,30
1148,01-02-2019,Kerala,32,Kannur,0
1149,01-02-2019,Maharashtra,27,Pune,57
1150,01-02-2019,Bihar,10,Patna,0
1151,01-02-2019,West Bengal,19,Bagdogra,0
1152,01-02-2019,Andhra Pradesh,28,Visakhapatnam,32
1153,01-02-2019,Punjab,3,Chandigarh,0
1154,01-02-2019,Tamil Nadu,33,Madurai,150
1155,01-02-2019,Gujarat,24,Surat,0
1156,01-02-2019,Maharashtra,27,Aurangabad,0
1157,01-02-2019,Bihar,10,Gaya,0
1158,01-02-2019,Madhya Pradesh,23,Indore,25
1159,01-03-2019,Tamil Nadu,33,Chennai,28699
1160,01-03-2019,West Bengal,19,Kolkata,5516
1161,01-03-2019,Gujarat,24,Ahmedabad,3782
1162,01-03-2019,Goa,30,Goa,132
1163,01-03-2019,Assam,18,Guwahati,0
1164,01-03-2019,Uttar Pradesh,9,Lucknow,0
1165,01-03-2019,Rajasthan,8,Jaipur,1211
1166,01-03-2019,Kerala,32,Trivandrum,2289
1167,01-03-2019,Odisha,21,Bhubaneswar,0
1168,01-03-2019,Kerala,32,Calicut,2113
1169,01-03-2019,Tamil Nadu,33,Coimbatore,277
1170,01-03-2019,Uttar Pradesh,9,Varanasi,0
1171,01-03-2019,Jammu and Kashmir,1,Srinagar,0
1172,01-03-2019,Punjab,3,Amritsar,0
1173,01-03-2019,Karnataka,29,Mangalore,226
1174,01-03-2019,Andaman and Nicobar Islands,35,Portblair,0
1175,01-03-2019,Tamil Nadu,33,Trichy,720
1176,01-03-2019,Manipur,14,Imphal,0
1177,01-03-2019,Andhra Pradesh,28,Vijayawada,0
1178,01-03-2019,Andhra Pradesh,28,Tirupati,0
1179,01-03-2019,Delhi,7,Delhi,55226
1180,01-03-2019,Maharashtra,27,Mumbai,60233
1181,01-03-2019,Karnataka,29,Bangalore,21568
1182,01-03-2019,Telangana,36,Hyderabad,7766
1183,01-03-2019,Kerala,32,Cochin,5162
1184,01-03-2019,Maharashtra,27,Nagpur,58
1185,01-03-2019,Kerala,32,Kannur,0
1186,01-03-2019,Maharashtra,27,Pune,9
1187,01-03-2019,Bihar,10,Patna,0
1188,01-03-2019,West Bengal,19,Bagdogra,0
1189,01-03-2019,Andhra Pradesh,28,Visakhapatnam,52
1190,01-03-2019,Punjab,3,Chandigarh,0
1191,01-03-2019,Tamil Nadu,33,Madurai,198
1192,01-03-2019,Gujarat,24,Surat,0
1193,01-03-2019,Maharashtra,27,Aurangabad,0
1194,01-03-2019,Bihar,10,Gaya,0
1195,01-03-2019,Madhya Pradesh,23,Indore,0
1196,01-04-2019,Tamil Nadu,33,Chennai,24754
1197,01-04-2019,West Bengal,19,Kolkata,5153
1198,01-04-2019,Gujarat,24,Ahmedabad,4192
1199,01-04-2019,Goa,30,Goa,159
1200,01-04-2019,Assam,18,Guwahati,0
1201,01-04-2019,Uttar Pradesh,9,Lucknow,368
1202,01-04-2019,Rajasthan,8,Jaipur,240
1203,01-04-2019,Kerala,32,Trivandrum,2066
1204,01-04-2019,Odisha,21,Bhubaneswar,0
1205,01-04-2019,Kerala,32,Calicut,2340
1206,01-04-2019,Tamil Nadu,33,Coimbatore,215
1207,01-04-2019,Uttar Pradesh,9,Varanasi,2
1208,01-04-2019,Jammu and Kashmir,1,Srinagar,0
1209,01-04-2019,Punjab,3,Amritsar,201
1210,01-04-2019,Karnataka,29,Mangalore,250
1211,01-04-2019,Andaman and Nicobar Islands,35,Portblair,0
1212,01-04-2019,Tamil Nadu,33,Trichy,672
1213,01-04-2019,Manipur,14,Imphal,0
1214,01-04-2019,Andhra Pradesh,28,Vijayawada,0
1215,01-04-2019,Andhra Pradesh,28,Tirupati,0
1216,01-04-2019,Delhi,7,Delhi,52204
1217,01-04-2019,Maharashtra,27,Mumbai,48712
1218,01-04-2019,Karnataka,29,Bangalore,19610
1219,01-04-2019,Telangana,36,Hyderabad,7193
1220,01-04-2019,Kerala,32,Cochin,5001
1221,01-04-2019,Maharashtra,27,Nagpur,79
1222,01-04-2019,Kerala,32,Kannur,0
1223,01-04-2019,Maharashtra,27,Pune,3
1224,01-04-2019,Bihar,10,Patna,0
1225,01-04-2019,West Bengal,19,Bagdogra,0
1226,01-04-2019,Andhra Pradesh,28,Visakhapatnam,42
1227,01-04-2019,Punjab,3,Chandigarh,0
1228,01-04-2019,Tamil Nadu,33,Madurai,160
1229,01-04-2019,Gujarat,24,Surat,0
1230,01-04-2019,Maharashtra,27,Aurangabad,0
1231,01-04-2019,Bihar,10,Gaya,0
1232,01-04-2019,Madhya Pradesh,23,Indore,29
1233,01-05-2019,Tamil Nadu,33,Chennai,24168
1234,01-05-2019,West Bengal,19,Kolkata,4969
1235,01-05-2019,Gujarat,24,Ahmedabad,4045
1236,01-05-2019,Goa,30,Goa,138
1237,01-05-2019,Assam,18,Guwahati,0
1238,01-05-2019,Uttar Pradesh,9,Lucknow,383
1239,01-05-2019,Rajasthan,8,Jaipur,198
1240,01-05-2019,Kerala,32,Trivandrum,1915
1241,01-05-2019,Odisha,21,Bhubaneswar,0
1242,01-05-2019,Kerala,32,Calicut,2343
1243,01-05-2019,Tamil Nadu,33,Coimbatore,259
1244,01-05-2019,Uttar Pradesh,9,Varanasi,3
1245,01-05-2019,Jammu and Kashmir,1,Srinagar,0
1246,01-05-2019,Punjab,3,Amritsar,146
1247,01-05-2019,Karnataka,29,Mangalore,217
1248,01-05-2019,Andaman and Nicobar Islands,35,Portblair,0
1249,01-05-2019,Tamil Nadu,33,Trichy,670
1250,01-05-2019,Manipur,14,Imphal,0
1251,01-05-2019,Andhra Pradesh,28,Vijayawada,0
1252,01-05-2019,Andhra Pradesh,28,Tirupati,0
1253,01-05-2019,Delhi,7,Delhi,53305
1254,01-05-2019,Maharashtra,27,Mumbai,55028
1255,01-05-2019,Karnataka,29,Bangalore,19968
1256,01-05-2019,Telangana,36,Hyderabad,7772
1257,01-05-2019,Kerala,32,Cochin,5501
1258,01-05-2019,Maharashtra,27,Nagpur,31
1259,01-05-2019,Kerala,32,Kannur,0
1260,01-05-2019,Maharashtra,27,Pune,2
1261,01-05-2019,Bihar,10,Patna,0
1262,01-05-2019,West Bengal,19,Bagdogra,0
1263,01-05-2019,Andhra Pradesh,28,Visakhapatnam,20
1264,01-05-2019,Punjab,3,Chandigarh,0
1265,01-05-2019,Tamil Nadu,33,Madurai,119
1266,01-05-2019,Gujarat,24,Surat,0
1267,01-05-2019,Maharashtra,27,Aurangabad,0
1268,01-05-2019,Bihar,10,Gaya,0
1269,01-05-2019,Madhya Pradesh,23,Indore,171
1270,01-06-2019,Tamil Nadu,33,Chennai,23272
1271,01-06-2019,West Bengal,19,Kolkata,5110
1272,01-06-2019,Gujarat,24,Ahmedabad,4966
1273,01-06-2019,Goa,30,Goa,68
1274,01-06-2019,Assam,18,Guwahati,0
1275,01-06-2019,Uttar Pradesh,9,Lucknow,286
1276,01-06-2019,Rajasthan,8,Jaipur,174
1277,01-06-2019,Kerala,32,Trivandrum,2017
1278,01-06-2019,Odisha,21,Bhubaneswar,0
1279,01-06-2019,Kerala,32,Calicut,2287
1280,01-06-2019,Tamil Nadu,33,Coimbatore,231
1281,01-06-2019,Uttar Pradesh,9,Varanasi,0
1282,01-06-2019,Jammu and Kashmir,1,Srinagar,0
1283,01-06-2019,Punjab,3,Amritsar,107
1284,01-06-2019,Karnataka,29,Mangalore,188
1285,01-06-2019,Andaman and Nicobar Islands,35,Portblair,0
1286,01-06-2019,Tamil Nadu,33,Trichy,575
1287,01-06-2019,Manipur,14,Imphal,0
1288,01-06-2019,Andhra Pradesh,28,Vijayawada,0
1289,01-06-2019,Andhra Pradesh,28,Tirupati,0
1290,01-06-2019,Delhi,7,Delhi,48167
1291,01-06-2019,Maharashtra,27,Mumbai,47137
1292,01-06-2019,Karnataka,29,Bangalore,18908
1293,01-06-2019,Telangana,36,Hyderabad,6975
1294,01-06-2019,Kerala,32,Cochin,5752
1295,01-06-2019,Maharashtra,27,Nagpur,113
1296,01-06-2019,Kerala,32,Kannur,0
1297,01-06-2019,Maharashtra,27,Pune,4
1298,01-06-2019,Bihar,10,Patna,0
1299,01-06-2019,West Bengal,19,Bagdogra,0
1300,01-06-2019,Andhra Pradesh,28,Visakhapatnam,33
1301,01-06-2019,Punjab,3,Chandigarh,0
1302,01-06-2019,Tamil Nadu,33,Madurai,109
1303,01-06-2019,Gujarat,24,Surat,0
1304,01-06-2019,Maharashtra,27,Aurangabad,0
1305,01-06-2019,Bihar,10,Gaya,0
1306,01-06-2019,Madhya Pradesh,23,Indore,119
1307,01-07-2019,Tamil Nadu,33,Chennai,24636
1308,01-07-2019,West Bengal,19,Kolkata,5453
1309,01-07-2019,Gujarat,24,Ahmedabad,4605
1310,01-07-2019,Goa,30,Goa,109
1311,01-07-2019,Assam,18,Guwahati,0
1312,01-07-2019,Uttar Pradesh,9,Lucknow,342
1313,01-07-2019,Rajasthan,8,Jaipur,180
1314,01-07-2019,Kerala,32,Trivandrum,2857
1315,01-07-2019,Odisha,21,Bhubaneswar,0
1316,01-07-2019,Kerala,32,Calicut,2645
1317,01-07-2019,Tamil Nadu,33,Coimbatore,196
1318,01-07-2019,Uttar Pradesh,9,Varanasi,0
1319,01-07-2019,Jammu and Kashmir,1,Srinagar,0
1320,01-07-2019,Punjab,3,Amritsar,68
1321,01-07-2019,Karnataka,29,Mangalore,197
1322,01-07-2019,Andaman and Nicobar Islands,35,Portblair,0
1323,01-07-2019,Tamil Nadu,33,Trichy,736
1324,01-07-2019,Manipur,14,Imphal,0
1325,01-07-2019,Andhra Pradesh,28,Vijayawada,0
1326,01-07-2019,Andhra Pradesh,28,Tirupati,0
1327,01-07-2019,Delhi,7,Delhi,53568
1328,01-07-2019,Maharashtra,27,Mumbai,48030
1329,01-07-2019,Karnataka,29,Bangalore,19182
1330,01-07-2019,Telangana,36,Hyderabad,7229
1331,01-07-2019,Kerala,32,Cochin,5445
1332,01-07-2019,Maharashtra,27,Nagpur,309
1333,01-07-2019,Kerala,32,Kannur,0
1334,01-07-2019,Maharashtra,27,Pune,11
1335,01-07-2019,Bihar,10,Patna,0
1336,01-07-2019,West Bengal,19,Bagdogra,0
1337,01-07-2019,Andhra Pradesh,28,Visakhapatnam,37
1338,01-07-2019,Punjab,3,Chandigarh,0
1339,01-07-2019,Tamil Nadu,33,Madurai,128
1340,01-07-2019,Gujarat,24,Surat,0
1341,01-07-2019,Maharashtra,27,Aurangabad,0
1342,01-07-2019,Bihar,10,Gaya,0
1343,01-07-2019,Madhya Pradesh,23,Indore,102
1344,01-08-2019,Tamil Nadu,33,Chennai,23262
1345,01-08-2019,West Bengal,19,Kolkata,4793
1346,01-08-2019,Gujarat,24,Ahmedabad,3782
1347,01-08-2019,Goa,30,Goa,93
1348,01-08-2019,Assam,18,Guwahati,0
1349,01-08-2019,Uttar Pradesh,9,Lucknow,216
1350,01-08-2019,Rajasthan,8,Jaipur,183
1351,01-08-2019,Kerala,32,Trivandrum,2398
1352,01-08-2019,Odisha,21,Bhubaneswar,4
1353,01-08-2019,Kerala,32,Calicut,2501
1354,01-08-2019,Tamil Nadu,33,Coimbatore,225
1355,01-08-2019,Uttar Pradesh,9,Varanasi,0
1356,01-08-2019,Jammu and Kashmir,1,Srinagar,0
1357,01-08-2019,Punjab,3,Amritsar,82
1358,01-08-2019,Karnataka,29,Mangalore,204
1359,01-08-2019,Andaman and Nicobar Islands,35,Portblair,0
1360,01-08-2019,Tamil Nadu,33,Trichy,809
1361,01-08-2019,Manipur,14,Imphal,0
1362,01-08-2019,Andhra Pradesh,28,Vijayawada,0
1363,01-08-2019,Andhra Pradesh,28,Tirupati,0
1364,01-08-2019,Delhi,7,Delhi,51847
1365,01-08-2019,Maharashtra,27,Mumbai,47938
1366,01-08-2019,Karnataka,29,Bangalore,18312
1367,01-08-2019,Telangana,36,Hyderabad,6659
1368,01-08-2019,Kerala,32,Cochin,7488
1369,01-08-2019,Maharashtra,27,Nagpur,65
1370,01-08-2019,Kerala,32,Kannur,0
1371,01-08-2019,Maharashtra,27,Pune,21
1372,01-08-2019,Bihar,10,Patna,0
1373,01-08-2019,West Bengal,19,Bagdogra,0
1374,01-08-2019,Andhra Pradesh,28,Visakhapatnam,43
1375,01-08-2019,Punjab,3,Chandigarh,43
1376,01-08-2019,Tamil Nadu,33,Madurai,0
1377,01-08-2019,Gujarat,24,Surat,0
1378,01-08-2019,Maharashtra,27,Aurangabad,0
1379,01-08-2019,Bihar,10,Gaya,0
1380,01-08-2019,Madhya Pradesh,23,Indore,28
1381,01-09-2019,Tamil Nadu,33,Chennai,22940
1382,01-09-2019,West Bengal,19,Kolkata,4981
1383,01-09-2019,Gujarat,24,Ahmedabad,3893
1384,01-09-2019,Goa,30,Goa,86
1385,01-09-2019,Assam,18,Guwahati,1
1386,01-09-2019,Uttar Pradesh,9,Lucknow,247
1387,01-09-2019,Rajasthan,8,Jaipur,208
1388,01-09-2019,Kerala,32,Trivandrum,2214
1389,01-09-2019,Odisha,21,Bhubaneswar,7
1390,01-09-2019,Kerala,32,Calicut,2265
1391,01-09-2019,Tamil Nadu,33,Coimbatore,226
1392,01-09-2019,Uttar Pradesh,9,Varanasi,0
1393,01-09-2019,Jammu and Kashmir,1,Srinagar,0
1394,01-09-2019,Punjab,3,Amritsar,72
1395,01-09-2019,Karnataka,29,Mangalore,239
1396,01-09-2019,Andaman and Nicobar Islands,35,Portblair,0
1397,01-09-2019,Tamil Nadu,33,Trichy,749
1398,01-09-2019,Manipur,14,Imphal,0
1399,01-09-2019,Andhra Pradesh,28,Vijayawada,0
1400,01-09-2019,Andhra Pradesh,28,Tirupati,0
1401,01-09-2019,Delhi,7,Delhi,51951
1402,01-09-2019,Maharashtra,27,Mumbai,46415
1403,01-09-2019,Karnataka,29,Bangalore,18268
1404,01-09-2019,Telangana,36,Hyderabad,6427
1405,01-09-2019,Kerala,32,Cochin,4832
1406,01-09-2019,Maharashtra,27,Nagpur,59
1407,01-09-2019,Kerala,32,Kannur,0
1408,01-09-2019,Maharashtra,27,Pune,32
1409,01-09-2019,Bihar,10,Patna,0
1410,01-09-2019,West Bengal,19,Bagdogra,0
1411,01-09-2019,Andhra Pradesh,28,Visakhapatnam,50
1412,01-09-2019,Punjab,3,Chandigarh,0
1413,01-09-2019,Tamil Nadu,33,Madurai,176
1414,01-09-2019,Gujarat,24,Surat,0
1415,01-09-2019,Maharashtra,27,Aurangabad,0
1416,01-09-2019,Bihar,10,Gaya,0
1417,01-09-2019,Madhya Pradesh,23,Indore,38
1418,01-10-2019,Tamil Nadu,33,Chennai,22940
1419,01-10-2019,West Bengal,19,Kolkata,4981
1420,01-10-2019,Gujarat,24,Ahmedabad,3893
1421,01-10-2019,Goa,30,Goa,86
1422,01-10-2019,Assam,18,Guwahati,1
1423,01-10-2019,Uttar Pradesh,9,Lucknow,247
1424,01-10-2019,Rajasthan,8,Jaipur,208
1425,01-10-2019,Kerala,32,Trivandrum,2214
1426,01-10-2019,Odisha,21,Bhubaneswar,7
1427,01-10-2019,Kerala,32,Calicut,2265
1428,01-10-2019,Tamil Nadu,33,Coimbatore,226
1429,01-10-2019,Uttar Pradesh,9,Varanasi,0
1430,01-10-2019,Jammu and Kashmir,1,Srinagar,0
1431,01-10-2019,Punjab,3,Amritsar,72
1432,01-10-2019,Karnataka,29,Mangalore,239
1433,01-10-2019,Andaman and Nicobar Islands,35,Portblair,0
1434,01-10-2019,Tamil Nadu,33,Trichy,749
1435,01-10-2019,Manipur,14,Imphal,0
1436,01-10-2019,Andhra Pradesh,28,Vijayawada,0
1437,01-10-2019,Andhra Pradesh,28,Tirupati,0
1438,01-10-2019,Delhi,7,Delhi,51951
1439,01-10-2019,Maharashtra,27,Mumbai,46415
1440,01-10-2019,Karnataka,29,Bangalore,18268
1441,01-10-2019,Telangana,36,Hyderabad,6427
1442,01-10-2019,Kerala,32,Cochin,4832
1443,01-10-2019,Maharashtra,27,Nagpur,59
1444,01-10-2019,Kerala,32,Kannur,0
1445,01-10-2019,Maharashtra,27,Pune,32
1446,01-10-2019,Bihar,10,Patna,0
1447,01-10-2019,West Bengal,19,Bagdogra,0
1448,01-10-2019,Andhra Pradesh,28,Visakhapatnam,50
1449,01-10-2019,Punjab,3,Chandigarh,0
1450,01-10-2019,Tamil Nadu,33,Madurai,176
1451,01-10-2019,Gujarat,24,Surat,0
1452,01-10-2019,Maharashtra,27,Aurangabad,0
1453,01-10-2019,Bihar,10,Gaya,0
1454,01-10-2019,Madhya Pradesh,23,Indore,38
1455,01-11-2019,Tamil Nadu,33,Chennai,22502
1456,01-11-2019,West Bengal,19,Kolkata,5371
1457,01-11-2019,Gujarat,24,Ahmedabad,4307
1458,01-11-2019,Goa,30,Goa,60
1459,01-11-2019,Assam,18,Guwahati,2
1460,01-11-2019,Uttar Pradesh,9,Lucknow,241
1461,01-11-2019,Rajasthan,8,Jaipur,214
1462,01-11-2019,Kerala,32,Trivandrum,1623
1463,01-11-2019,Odisha,21,Bhubaneswar,8
1464,01-11-2019,Kerala,32,Calicut,2068
1465,01-11-2019,Tamil Nadu,33,Coimbatore,209
1466,01-11-2019,Uttar Pradesh,9,Varanasi,0
1467,01-11-2019,Jammu and Kashmir,1,Srinagar,0
1468,01-11-2019,Punjab,3,Amritsar,87
1469,01-11-2019,Karnataka,29,Mangalore,336
1470,01-11-2019,Andaman and Nicobar Islands,35,Portblair,0
1471,01-11-2019,Tamil Nadu,33,Trichy,597
1472,01-11-2019,Manipur,14,Imphal,0
1473,01-11-2019,Andhra Pradesh,28,Vijayawada,0
1474,01-11-2019,Andhra Pradesh,28,Tirupati,0
1475,01-11-2019,Delhi,7,Delhi,50724
1476,01-11-2019,Maharashtra,27,Mumbai,48988
1477,01-11-2019,Karnataka,29,Bangalore,18732
1478,01-11-2019,Telangana,36,Hyderabad,7088
1479,01-11-2019,Kerala,32,Cochin,4164
1480,01-11-2019,Maharashtra,27,Nagpur,37
1481,01-11-2019,Kerala,32,Kannur,0
1482,01-11-2019,Maharashtra,27,Pune,19
1483,01-11-2019,Bihar,10,Patna,0
1484,01-11-2019,West Bengal,19,Bagdogra,0
1485,01-11-2019,Andhra Pradesh,28,Visakhapatnam,42
1486,01-11-2019,Punjab,3,Chandigarh,0
1487,01-11-2019,Tamil Nadu,33,Madurai,122
1488,01-11-2019,Gujarat,24,Surat,0
1489,01-11-2019,Maharashtra,27,Aurangabad,0
1490,01-11-2019,Bihar,10,Gaya,0
1491,01-11-2019,Madhya Pradesh,23,Indore,42
1492,01-12-2019,Tamil Nadu,33,Chennai,23257
1493,01-12-2019,West Bengal,19,Kolkata,4828
1494,01-12-2019,Gujarat,24,Ahmedabad,3875
1495,01-12-2019,Goa,30,Goa,63
1496,01-12-2019,Assam,18,Guwahati,0
1497,01-12-2019,Uttar Pradesh,9,Lucknow,232
1498,01-12-2019,Rajasthan,8,Jaipur,164
1499,01-12-2019,Kerala,32,Trivandrum,1620
1500,01-12-2019,Odisha,21,Bhubaneswar,14
1501,01-12-2019,Kerala,32,Calicut,2314
1502,01-12-2019,Tamil Nadu,33,Coimbatore,208
1503,01-12-2019,Uttar Pradesh,9,Varanasi,0
1504,01-12-2019,Jammu and Kashmir,1,Srinagar,0
1505,01-12-2019,Punjab,3,Amritsar,127
1506,01-12-2019,Karnataka,29,Mangalore,300
1507,01-12-2019,Andaman and Nicobar Islands,35,Portblair,0
1508,01-12-2019,Tamil Nadu,33,Trichy,594
1509,01-12-2019,Manipur,14,Imphal,0
1510,01-12-2019,Andhra Pradesh,28,Vijayawada,0
1511,01-12-2019,Andhra Pradesh,28,Tirupati,0
1512,01-12-2019,Delhi,7,Delhi,52284
1513,01-12-2019,Maharashtra,27,Mumbai,52430
1514,01-12-2019,Karnataka,29,Bangalore,18896
1515,01-12-2019,Telangana,36,Hyderabad,6912
1516,01-12-2019,Kerala,32,Cochin,4023
1517,01-12-2019,Maharashtra,27,Nagpur,37
1518,01-12-2019,Kerala,32,Kannur,0
1519,01-12-2019,Maharashtra,27,Pune,55
1520,01-12-2019,Bihar,10,Patna,0
1521,01-12-2019,West Bengal,19,Bagdogra,0
1522,01-12-2019,Andhra Pradesh,28,Visakhapatnam,54
1523,01-12-2019,Punjab,3,Chandigarh,0
1524,01-12-2019,Tamil Nadu,33,Madurai,109
1525,01-12-2019,Gujarat,24,Surat,0
1526,01-12-2019,Maharashtra,27,Aurangabad,0
1527,01-12-2019,Bihar,10,Gaya,0
1528,01-12-2019,Madhya Pradesh,23,Indore,47
1529,01-01-2018,Tamil Nadu,33,Chennai,24457
1530,01-01-2018,West Bengal,19,Kolkata,4727
1531,01-01-2018,Gujarat,24,Ahmedabad,3038
1532,01-01-2018,Goa,30,Goa,68
1533,01-01-2018,Uttar Pradesh,9,Lucknow,252
1534,01-01-2018,Kerala,32,Trivandrum,2169
1535,01-01-2018,Assam,18,Guwahati,0
1536,01-01-2018,Rajasthan,8,Jaipur,260
1537,01-01-2018,Kerala,32,Calicut,1332
1538,01-01-2018,Odisha,21,Bhubaneswar,0
1539,01-01-2018,Tamil Nadu,33,Coimbatore,137
1540,01-01-2018,Jammu and Kashmir,1,Srinagar,0
1541,01-01-2018,Uttar Pradesh,9,Varanasi,0
1542,01-01-2018,Karnataka,29,Mangalore,137
1543,01-01-2018,Punjab,3,Amritsar,63
1544,01-01-2018,Tamil Nadu,33,Trichy,592
1545,01-01-2018,Andaman and Nicobar Islands,35,Portblair,0
1546,01-01-2018,Manipur,14,Imphal,0
1547,01-01-2018,Andhra Pradesh,28,Vijayawada,0
1548,01-01-2018,Andhra Pradesh,28,Tirupati,0
1549,01-01-2018,Delhi,7,Delhi,52229
1550,01-01-2018,Maharashtra,27,Mumbai,55088
1551,01-01-2018,Karnataka,29,Bangalore,17106
1552,01-01-2018,Telangana,36,Hyderabad,6281
1553,01-01-2018,Kerala,32,Cochin,4060
1554,01-01-2018,Maharashtra,27,Nagpur,111
1555,01-01-2018,Maharashtra,27,Pune,12
1556,01-01-2018,Andhra Pradesh,28,Visakhapatnam,0
1557,01-01-2018,Bihar,10,Patna,0
1558,01-01-2018,Chandigarh,4,Chandigarh,0
1559,01-01-2018,West Bengal,19,Bagdogra,0
1560,01-01-2018,Tamil Nadu,33,Madurai,32
1561,01-01-2018,Maharashtra,27,Aurangabad,0
1562,01-01-2018,Bihar,10,Gaya,0
1563,01-02-2018,Tamil Nadu,33,Chennai,23943
1564,01-02-2018,West Bengal,19,Kolkata,4127
1565,01-02-2018,Gujarat,24,Ahmedabad,3013
1566,01-02-2018,Goa,30,Goa,55
1567,01-02-2018,Uttar Pradesh,9,Lucknow,240
1568,01-02-2018,Kerala,32,Trivandrum,1962
1569,01-02-2018,Assam,18,Guwahati,0
1570,01-02-2018,Rajasthan,8,Jaipur,222
1571,01-02-2018,Kerala,32,Calicut,1409
1572,01-02-2018,Odisha,21,Bhubaneswar,0
1573,01-02-2018,Tamil Nadu,33,Coimbatore,182
1574,01-02-2018,Jammu and Kashmir,1,Srinagar,0
1575,01-02-2018,Uttar Pradesh,9,Varanasi,2
1576,01-02-2018,Karnataka,29,Mangalore,137
